               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 320,            0.023268,            0.011716,           0.0013991,             0.99129,                0.95,             0.98667,             0.72289,            0.022295,           0.0084815,           0.0018835,          0.00074495,          0.00074495,            0.036645
                 321,            0.025591,            0.011924,             0.00165,             0.99099,                0.95,             0.99045,             0.73906,            0.022172,           0.0085859,            0.001887,          0.00074048,          0.00074048,             0.03644
                 322,            0.023234,            0.011739,           0.0013402,             0.99107,                0.95,             0.99045,             0.72166,            0.022366,           0.0083323,           0.0018877,          0.00073619,          0.00073619,            0.036236
                 323,            0.025931,            0.011975,           0.0015277,             0.98714,                0.95,             0.99045,             0.74296,            0.021201,           0.0082702,           0.0018776,          0.00073208,          0.00073208,            0.036032
                 324,            0.023688,            0.011629,           0.0012509,             0.99008,                0.95,             0.99045,             0.72882,            0.020707,           0.0082781,             0.00186,          0.00072817,          0.00072817,            0.035828
                 325,            0.022838,            0.012262,           0.0013914,             0.98689,                0.95,             0.99045,             0.74615,            0.020596,           0.0081625,           0.0018678,          0.00072445,          0.00072445,            0.035624
                 326,            0.024305,            0.014272,           0.0015113,             0.98688,                0.95,             0.99045,             0.75673,            0.021642,           0.0083286,           0.0018393,          0.00072092,          0.00072092,            0.035421
                 327,            0.024785,            0.012858,           0.0013667,             0.96864,                0.95,             0.98815,              0.6652,            0.024559,           0.0085276,           0.0018273,          0.00071759,          0.00071759,            0.035218
                 328,            0.027149,            0.013405,           0.0016444,             0.99037,                0.95,             0.99045,             0.74904,            0.021371,           0.0081891,           0.0018233,          0.00071446,          0.00071446,            0.035014
                 329,             0.02256,            0.011831,           0.0013082,             0.99029,                0.95,             0.99045,             0.78906,            0.019043,           0.0079802,           0.0018154,          0.00071153,          0.00071153,            0.034812
                 330,            0.021403,            0.011362,           0.0012183,             0.99009,              0.9499,             0.99045,             0.74065,            0.021819,           0.0081736,           0.0018114,           0.0007088,           0.0007088,            0.034609
                 331,            0.023604,             0.01255,           0.0011528,             0.98654,                0.95,             0.99045,             0.72766,             0.02242,           0.0083262,           0.0018094,          0.00070628,          0.00070628,            0.034406
                 332,            0.024298,            0.012955,           0.0012354,             0.98992,             0.94991,             0.99045,             0.72214,             0.02184,           0.0082649,           0.0018088,          0.00070397,          0.00070397,            0.034204
                 333,             0.02436,            0.012393,           0.0014796,              0.9904,                0.95,             0.99045,             0.74876,            0.022251,           0.0084532,           0.0017783,          0.00070188,          0.00070188,            0.034002
                 334,             0.02544,            0.013754,           0.0013659,             0.98747,                0.95,             0.99045,             0.73174,            0.019804,           0.0081582,           0.0017683,          0.00069999,          0.00069999,              0.0338
                 335,            0.024125,               0.012,           0.0012111,             0.98724,                0.95,             0.99045,             0.67246,            0.024056,           0.0084943,           0.0017654,          0.00069833,          0.00069833,            0.033598
                 336,            0.024491,            0.012474,           0.0013645,             0.98734,                0.95,             0.99045,             0.74939,            0.019237,           0.0079525,           0.0017628,          0.00069688,          0.00069688,            0.033397
                 337,            0.022249,            0.012355,           0.0013467,             0.99041,                0.95,             0.99045,             0.76262,            0.019934,           0.0081866,           0.0017524,          0.00069566,          0.00069566,            0.033196
                 338,            0.023856,            0.012633,           0.0010542,             0.99054,             0.94998,             0.99045,             0.73235,            0.022101,           0.0082815,           0.0017417,          0.00069466,          0.00069466,            0.032995
                 339,            0.022754,            0.012265,            0.001143,             0.99014,                0.95,             0.99045,             0.77841,            0.021438,           0.0082852,            0.001755,          0.00069388,          0.00069388,            0.032794
                 340,            0.022988,            0.010736,           0.0013899,             0.99035,                0.95,             0.99045,             0.72469,            0.019157,           0.0078579,           0.0017704,          0.00069334,          0.00069334,            0.032593
                 341,            0.019712,            0.010685,           0.0011676,             0.98999,                0.95,             0.99045,              0.7413,            0.021412,           0.0082488,           0.0017759,          0.00069302,          0.00069302,            0.032393
                 342,             0.02523,            0.013587,           0.0015613,             0.99028,                0.95,             0.99045,             0.76085,            0.021638,           0.0081736,           0.0017707,          0.00069294,          0.00069294,            0.032193
                 343,            0.026201,            0.014116,           0.0014768,             0.97006,                0.95,             0.98513,             0.65044,            0.027666,           0.0087702,           0.0017944,           0.0006931,           0.0006931,            0.031993
                 344,            0.024099,            0.012829,           0.0013379,             0.99137,                0.95,             0.98667,             0.77508,             0.01785,           0.0077939,           0.0018199,           0.0006935,           0.0006935,            0.031793
                 345,            0.022437,            0.012728,           0.0013952,             0.98993,                0.95,             0.98667,             0.72491,            0.021011,           0.0081496,           0.0018304,          0.00069413,          0.00069413,            0.031594
                 346,            0.026573,             0.01313,           0.0014146,               0.956,                0.95,             0.98282,             0.70281,            0.024269,           0.0084147,            0.001831,          0.00069501,          0.00069501,            0.031395
                 347,            0.024771,            0.012469,           0.0011556,              0.9907,                0.95,             0.98667,             0.71595,            0.022557,           0.0083932,           0.0018229,          0.00069613,          0.00069613,            0.031196
                 348,            0.024118,            0.012141,           0.0014736,             0.99145,                0.95,             0.98667,             0.76707,            0.018532,           0.0079471,           0.0017863,          0.00069751,          0.00069751,            0.030998
                 349,            0.022461,            0.013239,           0.0013932,             0.99051,                0.95,             0.98667,             0.76291,            0.021096,           0.0081654,           0.0017542,          0.00069913,          0.00069913,            0.030799
