               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 310,            0.017712,           0.0038295,           0.0023129,             0.99749,             0.98536,             0.99453,             0.80842,            0.015186,           0.0026621,          0.00063441,           0.0021012,           0.0021012,           0.0021012
                 311,            0.017663,           0.0038492,           0.0023609,             0.99751,             0.98527,             0.99453,             0.80814,            0.015179,           0.0026614,          0.00063272,           0.0020782,           0.0020782,           0.0020782
                 312,             0.01764,           0.0038893,           0.0022764,             0.99749,             0.98527,             0.99453,             0.80848,            0.015176,           0.0026609,          0.00063125,           0.0020553,           0.0020553,           0.0020553
                 313,            0.017923,           0.0040028,           0.0024422,             0.99747,             0.98523,             0.99453,             0.80865,            0.015175,           0.0026611,          0.00063028,           0.0020327,           0.0020327,           0.0020327
                 314,            0.017789,           0.0039237,            0.002388,              0.9975,              0.9851,             0.99453,             0.80882,            0.015173,           0.0026601,          0.00062973,           0.0020103,           0.0020103,           0.0020103
                 315,             0.01788,           0.0039299,           0.0026978,             0.99476,             0.98519,             0.99444,             0.80851,            0.015163,           0.0026599,          0.00062866,           0.0019881,           0.0019881,           0.0019881
                 316,            0.017737,           0.0038114,           0.0022366,             0.99478,             0.98509,             0.99442,              0.8084,            0.015158,           0.0026592,          0.00062839,           0.0019661,           0.0019661,           0.0019661
                 317,            0.017432,            0.003776,           0.0023562,             0.99751,             0.98491,             0.99447,             0.80865,            0.015153,           0.0026587,           0.0006272,           0.0019443,           0.0019443,           0.0019443
                 318,            0.017635,           0.0038794,           0.0024645,             0.99466,             0.98522,             0.99442,             0.80924,             0.01515,           0.0026585,          0.00062587,           0.0019228,           0.0019228,           0.0019228
                 319,            0.017533,           0.0037694,           0.0022695,             0.99752,              0.9848,             0.99447,             0.80943,            0.015152,           0.0026586,          0.00062441,           0.0019014,           0.0019014,           0.0019014
                 320,            0.017736,           0.0038218,            0.002399,             0.99457,             0.98519,             0.99446,             0.80984,            0.015151,           0.0026583,          0.00062403,           0.0018803,           0.0018803,           0.0018803
                 321,            0.017533,           0.0038585,           0.0023104,             0.99455,             0.98519,             0.99442,             0.80954,            0.015146,           0.0026583,          0.00062341,           0.0018594,           0.0018594,           0.0018594
                 322,            0.017467,           0.0038795,           0.0021539,             0.99413,             0.98382,             0.99438,             0.80954,            0.015138,           0.0026578,          0.00062258,           0.0018388,           0.0018388,           0.0018388
                 323,            0.017641,           0.0038744,            0.002192,             0.99408,             0.98382,             0.99438,             0.80962,            0.015135,           0.0026575,          0.00062166,           0.0018183,           0.0018183,           0.0018183
                 324,            0.017512,           0.0038101,           0.0022221,              0.9941,             0.98377,             0.99438,             0.80978,            0.015127,           0.0026573,          0.00062097,           0.0017981,           0.0017981,           0.0017981
                 325,            0.017482,           0.0037679,           0.0024852,             0.99414,             0.98372,             0.99438,             0.80998,            0.015125,           0.0026571,          0.00062016,           0.0017781,           0.0017781,           0.0017781
                 326,            0.017472,           0.0039234,           0.0023194,             0.99426,             0.98366,             0.99434,              0.8099,            0.015117,           0.0026567,          0.00061895,           0.0017584,           0.0017584,           0.0017584
                 327,            0.017382,           0.0038583,            0.002229,             0.99422,             0.98364,             0.99438,             0.80999,            0.015106,           0.0026566,          0.00061773,           0.0017389,           0.0017389,           0.0017389
                 328,            0.017489,            0.003747,           0.0021383,             0.99426,              0.9836,             0.99438,             0.81024,            0.015105,           0.0026566,          0.00061664,           0.0017196,           0.0017196,           0.0017196
                 329,            0.017393,           0.0038786,           0.0021873,             0.99426,             0.98351,             0.99438,             0.81029,            0.015103,           0.0026573,          0.00061566,           0.0017005,           0.0017005,           0.0017005
                 330,            0.017416,           0.0038878,           0.0024366,             0.99425,             0.98346,             0.99438,             0.81069,            0.015101,           0.0026571,          0.00061468,           0.0016817,           0.0016817,           0.0016817
                 331,             0.01737,           0.0038086,           0.0022544,             0.99428,             0.98348,             0.99434,             0.81104,            0.015107,           0.0026573,          0.00061376,           0.0016631,           0.0016631,           0.0016631
                 332,            0.017534,           0.0037889,           0.0022915,             0.99426,              0.9834,             0.99434,             0.80995,            0.015111,           0.0026579,           0.0006127,           0.0016448,           0.0016448,           0.0016448
                 333,            0.017479,           0.0037166,           0.0021673,             0.99436,             0.98331,             0.99434,             0.80967,            0.015115,           0.0026586,          0.00061152,           0.0016267,           0.0016267,           0.0016267
                 334,            0.017725,           0.0037414,             0.00233,             0.99445,             0.98336,             0.99434,              0.8098,            0.015114,           0.0026592,          0.00060958,           0.0016088,           0.0016088,           0.0016088
                 335,            0.017464,           0.0037643,           0.0022677,             0.99434,             0.98337,             0.99434,              0.8088,            0.015115,           0.0026599,          0.00060864,           0.0015912,           0.0015912,           0.0015912
                 336,            0.017471,           0.0038818,           0.0024166,             0.99435,             0.98335,             0.99432,             0.80925,            0.015114,           0.0026599,          0.00060767,           0.0015738,           0.0015738,           0.0015738
                 337,            0.017584,           0.0038329,           0.0021287,             0.99436,              0.9833,             0.99432,             0.81008,            0.015114,           0.0026602,          0.00060649,           0.0015566,           0.0015566,           0.0015566
                 338,            0.017233,           0.0038594,           0.0022127,             0.99437,             0.98333,             0.99432,             0.80934,             0.01512,            0.002661,          0.00060539,           0.0015397,           0.0015397,           0.0015397
                 339,            0.017461,           0.0038031,           0.0021432,             0.99437,             0.98331,             0.99432,             0.81016,            0.015119,           0.0026615,          0.00060386,           0.0015231,           0.0015231,           0.0015231
                 340,            0.017477,           0.0037417,           0.0024903,             0.99444,             0.98324,             0.99432,             0.81045,             0.01512,            0.002661,           0.0006033,           0.0015066,           0.0015066,           0.0015066
                 341,            0.017253,           0.0037005,           0.0020829,             0.99441,             0.98327,             0.99432,                0.81,            0.015127,            0.002662,          0.00060172,           0.0014905,           0.0014905,           0.0014905
                 342,            0.017077,           0.0038251,           0.0021582,             0.99433,             0.98327,             0.99432,             0.80996,            0.015126,           0.0026617,          0.00060205,           0.0014745,           0.0014745,           0.0014745
                 343,            0.017063,           0.0037445,             0.00205,              0.9944,             0.98324,             0.99431,             0.81015,            0.015127,           0.0026616,          0.00060056,           0.0014589,           0.0014589,           0.0014589
                 344,            0.017049,           0.0037189,           0.0022082,             0.99427,             0.98324,             0.99431,             0.80975,             0.01513,           0.0026616,          0.00060053,           0.0014435,           0.0014435,           0.0014435
                 345,            0.017374,            0.003756,           0.0023241,              0.9943,             0.98326,             0.99431,             0.81002,            0.015131,           0.0026618,          0.00059851,           0.0014283,           0.0014283,           0.0014283
                 346,            0.017244,           0.0037895,           0.0022832,             0.99415,             0.98332,             0.99431,             0.81022,            0.015132,           0.0026616,          0.00059773,           0.0014134,           0.0014134,           0.0014134
                 347,            0.017237,           0.0038122,           0.0019918,             0.99415,             0.98335,             0.99431,             0.81075,            0.015136,           0.0026625,          0.00059642,           0.0013987,           0.0013987,           0.0013987
                 348,            0.017379,           0.0038079,           0.0021425,             0.99429,             0.98328,             0.99431,              0.8105,            0.015132,           0.0026619,            0.000595,           0.0013843,           0.0013843,           0.0013843
                 349,            0.016896,           0.0037303,           0.0021749,             0.99434,             0.98322,             0.99431,              0.8109,            0.015139,           0.0026628,          0.00059393,           0.0013701,           0.0013701,           0.0013701
                 350,            0.017038,           0.0038026,            0.002184,             0.99426,             0.98328,             0.99431,             0.81108,            0.015141,           0.0026628,           0.0005927,           0.0013562,           0.0013562,           0.0013562
                 351,            0.016964,           0.0038264,           0.0021285,             0.99427,             0.98328,             0.99431,             0.81049,            0.015147,            0.002663,          0.00059193,           0.0013425,           0.0013425,           0.0013425
                 352,            0.016825,           0.0038375,           0.0023535,             0.99424,             0.98328,             0.99431,             0.81129,            0.015144,           0.0026633,          0.00059081,           0.0013291,           0.0013291,           0.0013291
                 353,            0.016755,           0.0037904,           0.0020846,             0.99432,             0.98324,             0.99431,             0.81005,            0.015141,           0.0026639,          0.00058964,            0.001316,            0.001316,            0.001316
                 354,            0.017129,           0.0037869,            0.002162,             0.99421,             0.98331,             0.99431,             0.81048,            0.015142,           0.0026641,           0.0005882,           0.0013031,           0.0013031,           0.0013031
                 355,            0.016882,           0.0037313,           0.0022023,             0.99414,             0.98332,             0.99431,             0.81115,            0.015141,           0.0026647,          0.00058706,           0.0012905,           0.0012905,           0.0012905
                 356,            0.017095,           0.0037349,           0.0022577,             0.99431,             0.98327,             0.99431,             0.81068,            0.015136,           0.0026646,          0.00058565,           0.0012781,           0.0012781,           0.0012781
                 357,            0.016984,           0.0037503,           0.0021002,             0.99441,             0.98318,             0.99431,             0.81066,            0.015141,           0.0026645,          0.00058461,            0.001266,            0.001266,            0.001266
                 358,            0.017185,           0.0037421,           0.0021374,             0.99436,             0.98325,             0.99429,             0.81007,            0.015145,           0.0026649,          0.00058374,           0.0012542,           0.0012542,           0.0012542
                 359,            0.016886,           0.0036929,           0.0020618,             0.99425,             0.98331,             0.99429,             0.80939,            0.015152,            0.002666,          0.00058268,           0.0012426,           0.0012426,           0.0012426
                 360,            0.017168,           0.0038193,           0.0024296,             0.99444,              0.9832,             0.99429,             0.80922,            0.015158,            0.002667,          0.00058211,           0.0012313,           0.0012313,           0.0012313
                 361,            0.017103,           0.0038052,            0.002334,             0.99437,             0.98325,             0.99429,             0.80882,            0.015159,           0.0026677,          0.00058179,           0.0012202,           0.0012202,           0.0012202
                 362,            0.017004,           0.0037831,           0.0020737,             0.99442,             0.98322,             0.99427,             0.80899,            0.015158,           0.0026681,          0.00058155,           0.0012095,           0.0012095,           0.0012095
                 363,            0.016894,           0.0037984,           0.0021355,             0.99455,             0.98312,             0.99427,             0.80852,            0.015164,           0.0026687,          0.00058035,           0.0011989,           0.0011989,           0.0011989
                 364,            0.017009,           0.0038007,           0.0020641,             0.99448,             0.98323,             0.99426,              0.8087,            0.015166,           0.0026698,          0.00057978,           0.0011887,           0.0011887,           0.0011887
                 365,            0.016851,            0.003724,           0.0020517,             0.99457,             0.98316,             0.99426,                0.81,            0.015162,           0.0026705,          0.00057896,           0.0011787,           0.0011787,           0.0011787
                 366,             0.01664,           0.0037475,           0.0021269,             0.99447,             0.98325,             0.99426,             0.80995,            0.015156,           0.0026706,          0.00057817,            0.001169,            0.001169,            0.001169
                 367,            0.016815,            0.003658,           0.0020771,             0.99463,             0.98313,             0.99425,             0.80976,            0.015152,           0.0026715,          0.00057727,           0.0011595,           0.0011595,           0.0011595
                 368,            0.016914,           0.0037247,           0.0020126,             0.99467,             0.98314,             0.99425,             0.80941,            0.015151,           0.0026717,          0.00057676,           0.0011503,           0.0011503,           0.0011503
                 369,            0.016796,           0.0038256,           0.0021407,             0.99459,              0.9832,             0.99425,             0.80979,            0.015155,           0.0026727,           0.0005755,           0.0011414,           0.0011414,           0.0011414
                 370,            0.016971,           0.0037456,           0.0021148,             0.99467,             0.98317,             0.99425,             0.80976,            0.015154,           0.0026727,           0.0005741,           0.0011327,           0.0011327,           0.0011327
                 371,            0.016758,           0.0036926,           0.0020813,             0.99443,             0.98334,             0.99425,             0.81006,            0.015156,           0.0026735,          0.00057299,           0.0011243,           0.0011243,           0.0011243
                 372,             0.01686,             0.00371,           0.0021727,             0.99446,             0.98329,             0.99423,             0.81025,            0.015159,           0.0026745,          0.00057178,           0.0011162,           0.0011162,           0.0011162
                 373,            0.016961,            0.003764,           0.0019664,             0.99458,             0.98326,             0.99423,             0.81056,            0.015161,           0.0026754,          0.00057017,           0.0011084,           0.0011084,           0.0011084
                 374,            0.016701,           0.0037402,           0.0021324,             0.99473,             0.98324,             0.99423,              0.8103,            0.015161,           0.0026758,          0.00056894,           0.0011008,           0.0011008,           0.0011008
                 375,            0.016695,           0.0037808,           0.0019977,             0.99471,             0.98326,             0.99423,             0.80988,            0.015165,           0.0026775,          0.00056769,           0.0010935,           0.0010935,           0.0010935
                 376,             0.01647,           0.0035998,           0.0021111,             0.99475,             0.98326,             0.99423,             0.80914,            0.015166,           0.0026783,          0.00056643,           0.0010865,           0.0010865,           0.0010865
                 377,            0.016596,           0.0037708,           0.0019428,             0.99598,             0.98221,             0.99423,             0.80981,            0.015165,             0.00268,          0.00056547,           0.0010797,           0.0010797,           0.0010797
                 378,            0.016824,            0.003773,           0.0019588,             0.99605,             0.98214,             0.99423,             0.80966,            0.015162,           0.0026809,          0.00056449,           0.0010732,           0.0010732,           0.0010732
                 379,            0.016509,           0.0036689,           0.0020245,               0.996,              0.9823,             0.99421,             0.80991,            0.015163,           0.0026819,           0.0005636,            0.001067,            0.001067,            0.001067
                 380,            0.016741,           0.0037357,           0.0020004,             0.99585,             0.98247,             0.99421,             0.80984,            0.015161,           0.0026825,          0.00056206,           0.0010611,           0.0010611,           0.0010611
                 381,            0.016735,           0.0036905,           0.0019811,             0.99583,             0.98256,              0.9942,             0.80953,            0.015161,           0.0026841,          0.00056071,           0.0010554,           0.0010554,           0.0010554
                 382,            0.016848,           0.0036952,           0.0019501,              0.9957,             0.98281,              0.9942,             0.80946,             0.01516,           0.0026844,          0.00055963,             0.00105,             0.00105,             0.00105
                 383,            0.016647,           0.0036902,            0.002294,             0.99568,             0.98289,             0.99419,             0.80941,            0.015158,           0.0026854,          0.00055893,           0.0010449,           0.0010449,           0.0010449
                 384,            0.016811,           0.0037348,           0.0020771,             0.99556,             0.98312,             0.99419,             0.80985,            0.015155,           0.0026859,          0.00055783,           0.0010401,           0.0010401,           0.0010401
                 385,            0.016728,           0.0036543,           0.0020332,             0.99552,             0.98315,             0.99419,             0.80967,             0.01516,           0.0026868,          0.00055678,           0.0010355,           0.0010355,           0.0010355
                 386,            0.016992,           0.0037662,           0.0020029,             0.99543,             0.98329,             0.99419,              0.8089,            0.015164,           0.0026872,          0.00055593,           0.0010312,           0.0010312,           0.0010312
                 387,            0.016731,            0.003752,           0.0021992,             0.99527,             0.98338,             0.99419,             0.80926,            0.015167,           0.0026884,          0.00055509,           0.0010272,           0.0010272,           0.0010272
                 388,             0.01659,           0.0036595,           0.0020497,             0.99506,             0.98352,             0.99417,             0.80906,            0.015165,           0.0026891,          0.00055439,           0.0010234,           0.0010234,           0.0010234
                 389,            0.016652,           0.0036942,           0.0020301,             0.99487,             0.98364,             0.99413,             0.80934,            0.015168,           0.0026906,          0.00055411,             0.00102,             0.00102,             0.00102
                 390,            0.016706,           0.0037248,           0.0020506,             0.99467,             0.98382,             0.99412,             0.81006,            0.015167,           0.0026912,          0.00055398,           0.0010168,           0.0010168,           0.0010168
                 391,             0.01656,           0.0037044,           0.0019909,             0.99241,               0.984,             0.99401,             0.80912,             0.01517,           0.0026929,          0.00055314,           0.0010139,           0.0010139,           0.0010139
                 392,              0.0167,            0.003696,           0.0020496,             0.99214,             0.98419,             0.99396,             0.81046,            0.015177,           0.0026944,          0.00055314,           0.0010112,           0.0010112,           0.0010112
                 393,            0.017009,           0.0036958,           0.0019586,             0.99213,             0.98415,             0.99396,             0.80911,            0.015186,            0.002697,          0.00055215,           0.0010089,           0.0010089,           0.0010089
                 394,            0.016627,           0.0037209,           0.0021113,             0.99204,              0.9842,             0.99396,             0.80881,            0.015192,            0.002699,          0.00055119,           0.0010068,           0.0010068,           0.0010068
                 395,            0.016583,           0.0036653,           0.0019455,             0.99192,             0.98416,             0.99396,             0.80884,            0.015195,           0.0027006,          0.00055071,            0.001005,            0.001005,            0.001005
                 396,             0.01659,           0.0037426,            0.001927,             0.99183,             0.98425,             0.99396,             0.80941,            0.015198,           0.0027017,          0.00054971,           0.0010035,           0.0010035,           0.0010035
                 397,             0.01654,           0.0036529,           0.0020404,             0.99165,             0.98422,             0.99391,             0.80906,            0.015209,           0.0027031,          0.00054828,           0.0010022,           0.0010022,           0.0010022
                 398,            0.016763,           0.0037343,           0.0019335,             0.99339,             0.98137,             0.99391,             0.80995,            0.015212,           0.0027043,          0.00054694,           0.0010012,           0.0010012,           0.0010012
                 399,            0.016692,           0.0036858,           0.0021264,             0.99356,             0.98124,             0.99391,             0.80867,             0.01522,           0.0027058,          0.00054619,           0.0010006,           0.0010006,           0.0010006
